user_id,event_date,campaign_id,exposed,outcome_metric,pre_campaign_value,post_campaign_value
u_0605,2024-04-15,C001,False,monthly_spend,11.23,4.88
u_0606,2024-04-15,C001,True,monthly_spend,78.31,89.19
u_0607,2024-04-15,C001,True,monthly_spend,44.09,46.93
u_0608,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0612,2024-04-15,C001,True,monthly_spend,53.03,60.7
u_0614,2024-04-15,C001,True,monthly_spend,206.87,241.99
u_0615,2024-04-15,C001,True,monthly_spend,29.61,33.64
u_0617,2024-04-15,C001,False,monthly_spend,25.63,23.05
u_0620,2024-04-15,C001,True,monthly_spend,19.73,11.66
u_0621,2024-04-15,C001,False,monthly_spend,20.0,16.67
u_0622,2024-04-15,C001,True,monthly_spend,55.6,66.7
u_0625,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0626,2024-04-15,C001,True,monthly_spend,0.22,6.67
u_0627,2024-04-15,C001,True,monthly_spend,20.0,20.08
u_0628,2024-04-15,C001,False,monthly_spend,0.66,1.63
u_0629,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0631,2024-04-15,C001,True,monthly_spend,69.23,73.73
u_0633,2024-04-15,C001,True,monthly_spend,94.09,110.4
u_0634,2024-04-15,C001,False,monthly_spend,3.9,0.91
u_0635,2024-04-15,C001,True,monthly_spend,20.0,18.83
u_0637,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0638,2024-04-15,C001,True,monthly_spend,0.0,6.51
u_0639,2024-04-15,C001,False,monthly_spend,8.41,8.44
u_0641,2024-04-15,C001,False,monthly_spend,1.67,7.2
u_0642,2024-04-15,C001,True,monthly_spend,16.48,22.05
u_0645,2024-04-15,C001,True,monthly_spend,1.21,6.92
u_0646,2024-04-15,C001,True,monthly_spend,280.61,319.88
u_0647,2024-04-15,C001,False,monthly_spend,14.66,7.8
u_0648,2024-04-15,C001,True,monthly_spend,272.71,317.43
u_0649,2024-04-15,C001,False,monthly_spend,51.93,52.58
u_0650,2024-04-15,C001,False,monthly_spend,1.85,0.0
u_0651,2024-04-15,C001,True,monthly_spend,20.35,27.12
u_0652,2024-04-15,C001,False,monthly_spend,0.0,1.54
u_0653,2024-04-15,C001,False,monthly_spend,65.93,69.12
u_0654,2024-04-15,C001,True,monthly_spend,10.01,6.4
u_0655,2024-04-15,C001,True,monthly_spend,0.0,4.89
u_0656,2024-04-15,C001,True,monthly_spend,44.75,51.44
u_0658,2024-04-15,C001,True,monthly_spend,20.0,28.42
u_0659,2024-04-15,C001,False,monthly_spend,20.0,24.84
u_0660,2024-04-15,C001,False,monthly_spend,9.86,13.29
u_0661,2024-04-15,C001,False,monthly_spend,13.49,12.93
u_0662,2024-04-15,C001,False,monthly_spend,119.57,123.12
u_0663,2024-04-15,C001,True,monthly_spend,0.0,5.55
u_0665,2024-04-15,C001,True,monthly_spend,0.0,3.03
u_0666,2024-04-15,C001,False,monthly_spend,17.98,18.99
u_0667,2024-04-15,C001,True,monthly_spend,4.18,8.37
u_0668,2024-04-15,C001,True,monthly_spend,62.95,69.76
u_0670,2024-04-15,C001,False,monthly_spend,1.2,8.77
u_0673,2024-04-15,C001,False,monthly_spend,18.35,9.94
u_0674,2024-04-15,C001,True,monthly_spend,20.0,23.17
u_0675,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0677,2024-04-15,C001,True,monthly_spend,396.95,453.29
u_0678,2024-04-15,C001,False,monthly_spend,0.0,1.53
u_0681,2024-04-15,C001,False,monthly_spend,64.07,58.44
u_0682,2024-04-15,C001,False,monthly_spend,20.0,30.76
u_0684,2024-04-15,C001,True,monthly_spend,77.18,82.0
u_0686,2024-04-15,C001,False,monthly_spend,1.7,0.0
u_0687,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0689,2024-04-15,C001,True,monthly_spend,0.0,0.99
u_0690,2024-04-15,C001,False,monthly_spend,0.0,5.07
u_0691,2024-04-15,C001,True,monthly_spend,84.16,99.41
u_0692,2024-04-15,C001,False,monthly_spend,3.44,10.8
u_0694,2024-04-15,C001,True,monthly_spend,0.2,0.0
u_0695,2024-04-15,C001,False,monthly_spend,3.88,7.17
u_0696,2024-04-15,C001,False,monthly_spend,0.91,0.0
u_0698,2024-04-15,C001,True,monthly_spend,16.42,20.02
u_0701,2024-04-15,C001,False,monthly_spend,7.1,12.64
u_0703,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0704,2024-04-15,C001,False,monthly_spend,2.82,12.78
u_0705,2024-04-15,C001,False,monthly_spend,3.45,2.72
u_0710,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0713,2024-04-15,C001,False,monthly_spend,0.43,0.0
u_0714,2024-04-15,C001,True,monthly_spend,5.56,6.91
u_0715,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0717,2024-04-15,C001,True,monthly_spend,4.59,0.0
u_0719,2024-04-15,C001,True,monthly_spend,5.12,6.37
u_0720,2024-04-15,C001,False,monthly_spend,11.65,8.04
u_0721,2024-04-15,C001,True,monthly_spend,218.45,254.47
u_0722,2024-04-15,C001,False,monthly_spend,24.31,18.97
u_0724,2024-04-15,C001,True,monthly_spend,23.84,38.72
u_0726,2024-04-15,C001,True,monthly_spend,20.0,25.57
u_0728,2024-04-15,C001,False,monthly_spend,267.62,268.6
u_0729,2024-04-15,C001,False,monthly_spend,5.1,8.22
u_0730,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0731,2024-04-15,C001,False,monthly_spend,15.33,12.85
u_0732,2024-04-15,C001,False,monthly_spend,0.0,8.92
u_0734,2024-04-15,C001,True,monthly_spend,6.8,6.22
u_0735,2024-04-15,C001,True,monthly_spend,23.14,26.3
u_0736,2024-04-15,C001,False,monthly_spend,73.39,71.06
u_0737,2024-04-15,C001,True,monthly_spend,4.46,12.45
u_0738,2024-04-15,C001,True,monthly_spend,24.67,27.15
u_0739,2024-04-15,C001,True,monthly_spend,32.87,31.54
u_0742,2024-04-15,C001,True,monthly_spend,0.43,13.39
u_0743,2024-04-15,C001,False,monthly_spend,1.71,0.0
u_0744,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0745,2024-04-15,C001,False,monthly_spend,69.59,65.38
u_0746,2024-04-15,C001,False,monthly_spend,10.26,6.75
u_0748,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0749,2024-04-15,C001,False,monthly_spend,3.08,0.38
u_0751,2024-04-15,C001,False,monthly_spend,0.0,4.92
u_0753,2024-04-15,C001,False,monthly_spend,45.64,36.13
u_0754,2024-04-15,C001,True,monthly_spend,20.0,29.3
u_0758,2024-04-15,C001,True,monthly_spend,20.93,29.51
u_0760,2024-04-15,C001,False,monthly_spend,0.0,2.55
u_0761,2024-04-15,C001,False,monthly_spend,5.57,6.2
u_0762,2024-04-15,C001,True,monthly_spend,20.0,24.38
u_0763,2024-04-15,C001,True,monthly_spend,17.08,26.76
u_0764,2024-04-15,C001,False,monthly_spend,1.29,0.0
u_0765,2024-04-15,C001,True,monthly_spend,2.43,6.43
u_0769,2024-04-15,C001,False,monthly_spend,20.0,16.27
u_0771,2024-04-15,C001,False,monthly_spend,5.75,9.88
u_0772,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0774,2024-04-15,C001,False,monthly_spend,4.83,8.36
u_0775,2024-04-15,C001,False,monthly_spend,12.04,4.3
u_0776,2024-04-15,C001,True,monthly_spend,71.16,73.37
u_0777,2024-04-15,C001,True,monthly_spend,214.39,245.98
u_0779,2024-04-15,C001,True,monthly_spend,0.0,7.18
u_0780,2024-04-15,C001,False,monthly_spend,0.0,2.68
u_0781,2024-04-15,C001,False,monthly_spend,0.54,3.19
u_0782,2024-04-15,C001,True,monthly_spend,0.0,4.3
u_0787,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0789,2024-04-15,C001,False,monthly_spend,0.0,3.05
u_0790,2024-04-15,C001,True,monthly_spend,20.0,20.1
u_0791,2024-04-15,C001,True,monthly_spend,5.41,4.65
u_0792,2024-04-15,C001,False,monthly_spend,232.06,231.11
u_0794,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0796,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0797,2024-04-15,C001,False,monthly_spend,22.69,21.42
u_0799,2024-04-15,C001,False,monthly_spend,51.21,47.67
u_0800,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0801,2024-04-15,C001,True,monthly_spend,8.72,10.8
u_0804,2024-04-15,C001,False,monthly_spend,6.52,1.02
u_0805,2024-04-15,C001,True,monthly_spend,20.0,25.09
u_0806,2024-04-15,C001,True,monthly_spend,5.05,3.34
u_0807,2024-04-15,C001,True,monthly_spend,0.0,0.99
u_0808,2024-04-15,C001,False,monthly_spend,20.0,16.67
u_0809,2024-04-15,C001,True,monthly_spend,11.75,18.76
u_0810,2024-04-15,C001,False,monthly_spend,0.0,4.78
u_0811,2024-04-15,C001,True,monthly_spend,13.26,10.0
u_0812,2024-04-15,C001,False,monthly_spend,1.39,4.01
u_0813,2024-04-15,C001,False,monthly_spend,20.0,27.23
u_0814,2024-04-15,C001,False,monthly_spend,74.97,70.23
u_0816,2024-04-15,C001,False,monthly_spend,3.1,0.0
u_0818,2024-04-15,C001,False,monthly_spend,63.9,67.58
u_0819,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0820,2024-04-15,C001,True,monthly_spend,20.0,19.11
u_0821,2024-04-15,C001,False,monthly_spend,2.75,0.0
u_0822,2024-04-15,C001,True,monthly_spend,31.49,39.95
u_0825,2024-04-15,C001,True,monthly_spend,419.87,479.39
u_0826,2024-04-15,C001,True,monthly_spend,2.58,1.54
u_0828,2024-04-15,C001,True,monthly_spend,20.0,19.26
u_0829,2024-04-15,C001,True,monthly_spend,0.0,5.74
u_0831,2024-04-15,C001,False,monthly_spend,10.95,6.65
u_0832,2024-04-15,C001,False,monthly_spend,20.18,13.14
u_0833,2024-04-15,C001,True,monthly_spend,20.0,15.77
u_0834,2024-04-15,C001,True,monthly_spend,0.69,4.26
u_0835,2024-04-15,C001,False,monthly_spend,20.0,23.83
u_0837,2024-04-15,C001,False,monthly_spend,0.0,6.24
u_0841,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0842,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0843,2024-04-15,C001,False,monthly_spend,20.0,32.14
u_0844,2024-04-15,C001,True,monthly_spend,21.23,22.9
u_0846,2024-04-15,C001,False,monthly_spend,17.27,14.45
u_0848,2024-04-15,C001,True,monthly_spend,0.32,0.26
u_0849,2024-04-15,C001,True,monthly_spend,0.0,2.65
u_0850,2024-04-15,C001,False,monthly_spend,0.0,2.57
u_0852,2024-04-15,C001,False,monthly_spend,14.72,11.65
u_0853,2024-04-15,C001,True,monthly_spend,146.29,165.31
u_0855,2024-04-15,C001,True,monthly_spend,15.45,16.29
u_0856,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0857,2024-04-15,C001,True,monthly_spend,13.03,8.81
u_0858,2024-04-15,C001,False,monthly_spend,18.9,27.94
u_0859,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0860,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0861,2024-04-15,C001,True,monthly_spend,12.21,12.45
u_0862,2024-04-15,C001,False,monthly_spend,292.03,291.63
u_0863,2024-04-15,C001,True,monthly_spend,8.44,11.88
u_0864,2024-04-15,C001,True,monthly_spend,20.0,20.67
u_0865,2024-04-15,C001,False,monthly_spend,0.0,5.7
u_0866,2024-04-15,C001,True,monthly_spend,13.14,18.1
u_0867,2024-04-15,C001,False,monthly_spend,17.05,16.1
u_0868,2024-04-15,C001,True,monthly_spend,16.42,15.55
u_0869,2024-04-15,C001,False,monthly_spend,19.31,24.73
u_0872,2024-04-15,C001,True,monthly_spend,2.1,1.6
u_0873,2024-04-15,C001,False,monthly_spend,20.0,13.79
u_0874,2024-04-15,C001,False,monthly_spend,0.0,5.11
u_0876,2024-04-15,C001,False,monthly_spend,16.33,12.7
u_0877,2024-04-15,C001,False,monthly_spend,10.03,14.37
u_0878,2024-04-15,C001,True,monthly_spend,221.16,241.76
u_0879,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0880,2024-04-15,C001,True,monthly_spend,16.32,24.57
u_0883,2024-04-15,C001,False,monthly_spend,20.0,20.03
u_0884,2024-04-15,C001,True,monthly_spend,7.57,11.7
u_0885,2024-04-15,C001,False,monthly_spend,2.43,0.0
u_0886,2024-04-15,C001,False,monthly_spend,41.93,43.67
u_0887,2024-04-15,C001,True,monthly_spend,0.15,0.19
u_0888,2024-04-15,C001,True,monthly_spend,0.0,1.22
u_0891,2024-04-15,C001,False,monthly_spend,60.41,70.61
u_0892,2024-04-15,C001,True,monthly_spend,2.71,9.64
u_0893,2024-04-15,C001,True,monthly_spend,0.0,3.96
u_0894,2024-04-15,C001,True,monthly_spend,10.33,15.9
u_0895,2024-04-15,C001,False,monthly_spend,14.93,10.38
u_0896,2024-04-15,C001,False,monthly_spend,10.13,7.77
u_0897,2024-04-15,C001,True,monthly_spend,76.25,80.02
u_0899,2024-04-15,C001,True,monthly_spend,20.0,16.65
u_0900,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0901,2024-04-15,C001,True,monthly_spend,16.81,19.19
u_0903,2024-04-15,C001,False,monthly_spend,30.03,23.9
u_0904,2024-04-15,C001,False,monthly_spend,9.65,9.45
u_0905,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0906,2024-04-15,C001,False,monthly_spend,18.41,12.74
u_0908,2024-04-15,C001,False,monthly_spend,0.0,7.63
u_0910,2024-04-15,C001,False,monthly_spend,10.91,4.29
u_0911,2024-04-15,C001,False,monthly_spend,0.0,5.59
u_0912,2024-04-15,C001,True,monthly_spend,1.19,0.0
u_0913,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0914,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0915,2024-04-15,C001,True,monthly_spend,19.67,19.35
u_0916,2024-04-15,C001,False,monthly_spend,19.81,28.86
u_0919,2024-04-15,C001,True,monthly_spend,0.13,0.0
u_0920,2024-04-15,C001,True,monthly_spend,11.05,7.18
u_0922,2024-04-15,C001,True,monthly_spend,21.6,27.28
u_0924,2024-04-15,C001,True,monthly_spend,5.26,4.27
u_0926,2024-04-15,C001,True,monthly_spend,5.02,6.53
u_0927,2024-04-15,C001,False,monthly_spend,77.77,73.2
u_0928,2024-04-15,C001,False,monthly_spend,28.37,24.04
u_0929,2024-04-15,C001,False,monthly_spend,20.0,16.06
u_0932,2024-04-15,C001,False,monthly_spend,0.0,3.99
u_0933,2024-04-15,C001,True,monthly_spend,67.33,76.3
u_0934,2024-04-15,C001,False,monthly_spend,12.14,6.9
u_0935,2024-04-15,C001,True,monthly_spend,6.15,7.88
u_0936,2024-04-15,C001,False,monthly_spend,0.33,0.73
u_0939,2024-04-15,C001,True,monthly_spend,16.09,21.37
u_0940,2024-04-15,C001,True,monthly_spend,24.83,26.15
u_0941,2024-04-15,C001,True,monthly_spend,0.04,0.0
u_0942,2024-04-15,C001,False,monthly_spend,0.0,2.11
u_0943,2024-04-15,C001,True,monthly_spend,5.32,1.07
u_0944,2024-04-15,C001,True,monthly_spend,0.0,4.43
u_0945,2024-04-15,C001,False,monthly_spend,14.07,14.15
u_0946,2024-04-15,C001,True,monthly_spend,71.75,77.01
u_0948,2024-04-15,C001,False,monthly_spend,2.63,0.0
u_0949,2024-04-15,C001,False,monthly_spend,9.39,8.89
u_0950,2024-04-15,C001,True,monthly_spend,3.96,1.8
u_0952,2024-04-15,C001,True,monthly_spend,7.02,11.85
u_0953,2024-04-15,C001,True,monthly_spend,12.27,12.68
u_0954,2024-04-15,C001,False,monthly_spend,66.93,68.45
u_0955,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0956,2024-04-15,C001,True,monthly_spend,19.21,21.98
u_0958,2024-04-15,C001,False,monthly_spend,20.0,26.58
u_0959,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0960,2024-04-15,C001,True,monthly_spend,99.65,111.83
u_0964,2024-04-15,C001,True,monthly_spend,0.0,0.0
u_0966,2024-04-15,C001,False,monthly_spend,20.0,19.91
u_0967,2024-04-15,C001,True,monthly_spend,0.0,7.05
u_0968,2024-04-15,C001,False,monthly_spend,22.83,16.01
u_0970,2024-04-15,C001,True,monthly_spend,64.32,73.72
u_0971,2024-04-15,C001,False,monthly_spend,0.0,0.0
u_0972,2024-04-15,C001,False,monthly_spend,3.52,1.47
u_0973,2024-04-15,C001,True,monthly_spend,20.0,24.31
u_0974,2024-04-15,C001,True,monthly_spend,77.98,81.78
u_0975,2024-04-15,C001,False,monthly_spend,26.69,24.47
u_0977,2024-04-15,C001,True,monthly_spend,20.0,24.45
u_0978,2024-04-15,C001,True,monthly_spend,0.0,0.66
u_0979,2024-04-15,C001,False,monthly_spend,0.0,1.69
u_0980,2024-04-15,C001,False,monthly_spend,3.86,0.0
u_0982,2024-04-15,C001,False,monthly_spend,39.57,41.02
u_0983,2024-04-15,C001,True,monthly_spend,20.0,20.0
u_0984,2024-04-15,C001,True,monthly_spend,0.0,3.57
u_0986,2024-04-15,C001,False,monthly_spend,10.32,0.0
u_0988,2024-04-15,C001,False,monthly_spend,20.0,18.55
u_0989,2024-04-15,C001,True,monthly_spend,7.11,8.67
u_0990,2024-04-15,C001,True,monthly_spend,22.49,32.61
u_0991,2024-04-15,C001,True,monthly_spend,37.18,43.19
u_0992,2024-04-15,C001,True,monthly_spend,0.0,0.94
u_0993,2024-04-15,C001,False,monthly_spend,84.72,86.6
u_0997,2024-04-15,C001,True,monthly_spend,0.0,6.27
u_0023,2024-06-15,C002,True,monthly_spend,83.16,92.49
u_0026,2024-06-15,C002,True,monthly_spend,81.55,89.57
u_0027,2024-06-15,C002,True,monthly_spend,333.69,354.53
u_0029,2024-06-15,C002,True,monthly_spend,81.29,88.4
u_0045,2024-06-15,C002,True,monthly_spend,354.12,375.65
u_0073,2024-06-15,C002,True,monthly_spend,226.15,228.25
u_0085,2024-06-15,C002,True,monthly_spend,312.35,322.47
u_0101,2024-06-15,C002,True,monthly_spend,195.49,198.95
u_0148,2024-06-15,C002,True,monthly_spend,91.39,102.31
u_0165,2024-06-15,C002,True,monthly_spend,329.59,342.15
u_0167,2024-06-15,C002,True,monthly_spend,94.53,96.14
u_0168,2024-06-15,C002,True,monthly_spend,221.75,232.87
u_0172,2024-06-15,C002,True,monthly_spend,145.62,146.68
u_0179,2024-06-15,C002,True,monthly_spend,240.1,254.01
u_0197,2024-06-15,C002,True,monthly_spend,93.18,87.19
u_0201,2024-06-15,C002,True,monthly_spend,87.19,85.66
u_0203,2024-06-15,C002,True,monthly_spend,82.92,88.06
u_0210,2024-06-15,C002,True,monthly_spend,144.96,146.0
u_0224,2024-06-15,C002,True,monthly_spend,315.24,337.5
u_0298,2024-06-15,C002,True,monthly_spend,224.49,235.95
u_0322,2024-06-15,C002,True,monthly_spend,303.34,324.17
u_0328,2024-06-15,C002,True,monthly_spend,144.64,153.66
u_0329,2024-06-15,C002,True,monthly_spend,265.31,278.52
u_0339,2024-06-15,C002,True,monthly_spend,291.41,301.0
u_0340,2024-06-15,C002,True,monthly_spend,296.37,315.83
u_0376,2024-06-15,C002,True,monthly_spend,93.36,100.23
u_0386,2024-06-15,C002,True,monthly_spend,180.84,200.31
u_0417,2024-06-15,C002,True,monthly_spend,303.84,323.17
u_0420,2024-06-15,C002,True,monthly_spend,294.47,307.21
u_0422,2024-06-15,C002,True,monthly_spend,172.64,182.72
u_0438,2024-06-15,C002,True,monthly_spend,350.7,370.35
u_0452,2024-06-15,C002,True,monthly_spend,80.65,90.5
u_0455,2024-06-15,C002,True,monthly_spend,208.46,225.49
u_0467,2024-06-15,C002,True,monthly_spend,93.8,97.68
u_0469,2024-06-15,C002,True,monthly_spend,289.93,298.35
u_0510,2024-06-15,C002,True,monthly_spend,89.91,85.14
u_0511,2024-06-15,C002,True,monthly_spend,285.24,293.8
u_0517,2024-06-15,C002,True,monthly_spend,183.45,189.66
u_0523,2024-06-15,C002,True,monthly_spend,358.14,383.57
u_0534,2024-06-15,C002,True,monthly_spend,256.53,276.95
u_0543,2024-06-15,C002,True,monthly_spend,272.11,290.52
u_0561,2024-06-15,C002,True,monthly_spend,87.67,98.21
u_0569,2024-06-15,C002,True,monthly_spend,81.0,81.51
u_0570,2024-06-15,C002,True,monthly_spend,90.62,87.57
u_0574,2024-06-15,C002,True,monthly_spend,245.83,253.09
u_0610,2024-06-15,C002,True,monthly_spend,82.45,76.4
u_0614,2024-06-15,C002,True,monthly_spend,206.87,211.64
u_0633,2024-06-15,C002,True,monthly_spend,94.09,96.26
u_0646,2024-06-15,C002,True,monthly_spend,280.61,295.47
u_0648,2024-06-15,C002,True,monthly_spend,272.71,287.02
u_0662,2024-06-15,C002,True,monthly_spend,119.57,122.1
u_0669,2024-06-15,C002,True,monthly_spend,96.98,104.67
u_0677,2024-06-15,C002,True,monthly_spend,396.95,413.45
u_0691,2024-06-15,C002,True,monthly_spend,84.16,88.42
u_0721,2024-06-15,C002,True,monthly_spend,218.45,223.82
u_0728,2024-06-15,C002,True,monthly_spend,267.62,286.44
u_0740,2024-06-15,C002,True,monthly_spend,83.03,87.29
u_0741,2024-06-15,C002,True,monthly_spend,90.69,98.62
u_0757,2024-06-15,C002,True,monthly_spend,310.35,319.79
u_0777,2024-06-15,C002,True,monthly_spend,214.39,225.98
u_0792,2024-06-15,C002,True,monthly_spend,232.06,246.52
u_0825,2024-06-15,C002,True,monthly_spend,419.87,430.64
u_0853,2024-06-15,C002,True,monthly_spend,146.29,159.44
u_0862,2024-06-15,C002,True,monthly_spend,292.03,300.38
u_0878,2024-06-15,C002,True,monthly_spend,221.16,233.27
u_0902,2024-06-15,C002,True,monthly_spend,267.87,290.2
u_0907,2024-06-15,C002,True,monthly_spend,248.71,265.92
u_0957,2024-06-15,C002,True,monthly_spend,214.17,217.43
u_0960,2024-06-15,C002,True,monthly_spend,99.65,103.74
u_0961,2024-06-15,C002,True,monthly_spend,100.68,111.88
u_0969,2024-06-15,C002,True,monthly_spend,220.39,227.33
u_0993,2024-06-15,C002,True,monthly_spend,84.72,87.16
u_0336,2024-06-15,C002,False,monthly_spend,55.37,53.43
u_0803,2024-06-15,C002,False,monthly_spend,54.97,57.82
u_0776,2024-06-15,C002,False,monthly_spend,71.16,63.48
u_0136,2024-06-15,C002,False,monthly_spend,52.78,55.91
u_0047,2024-06-15,C002,False,monthly_spend,63.74,60.63
u_0891,2024-06-15,C002,False,monthly_spend,60.41,60.35
u_0612,2024-06-15,C002,False,monthly_spend,53.03,51.91
u_0444,2024-06-15,C002,False,monthly_spend,53.4,56.4
u_0030,2024-06-15,C002,False,monthly_spend,59.47,59.36
u_0412,2024-06-15,C002,False,monthly_spend,72.59,79.79
u_0631,2024-06-15,C002,False,monthly_spend,69.23,74.18
u_0970,2024-06-15,C002,False,monthly_spend,64.32,60.34
u_0649,2024-06-15,C002,False,monthly_spend,51.93,58.76
u_0814,2024-06-15,C002,False,monthly_spend,74.97,76.57
u_0818,2024-06-15,C002,False,monthly_spend,63.9,64.75
u_0421,2024-06-15,C002,False,monthly_spend,54.91,59.15
u_0723,2024-06-15,C002,False,monthly_spend,59.49,54.28
u_0255,2024-06-15,C002,False,monthly_spend,64.54,57.64
u_0121,2024-06-15,C002,False,monthly_spend,55.21,55.33
u_0830,2024-06-15,C002,False,monthly_spend,57.01,53.98
u_0465,2024-06-15,C002,False,monthly_spend,62.62,72.99
u_0065,2024-06-15,C002,False,monthly_spend,64.18,60.36
u_0681,2024-06-15,C002,False,monthly_spend,64.07,64.27
u_0736,2024-06-15,C002,False,monthly_spend,73.39,74.35
u_0653,2024-06-15,C002,False,monthly_spend,65.93,72.09
u_0321,2024-06-15,C002,False,monthly_spend,60.33,55.36
u_0537,2024-06-15,C002,False,monthly_spend,53.64,45.58
u_0425,2024-06-15,C002,False,monthly_spend,57.64,64.61
u_0472,2024-06-15,C002,False,monthly_spend,78.59,78.99
u_0411,2024-06-15,C002,False,monthly_spend,50.28,54.33
u_0180,2024-06-15,C002,False,monthly_spend,73.1,77.38
u_0046,2024-06-15,C002,False,monthly_spend,77.28,82.43
u_0745,2024-06-15,C002,False,monthly_spend,69.59,67.7
u_0379,2024-06-15,C002,False,monthly_spend,58.89,55.65
u_0847,2024-06-15,C002,False,monthly_spend,75.53,65.55
u_0606,2024-06-15,C002,False,monthly_spend,78.31,73.34
u_0369,2024-06-15,C002,False,monthly_spend,79.15,79.46
u_0186,2024-06-15,C002,False,monthly_spend,67.14,63.63
u_0236,2024-06-15,C002,False,monthly_spend,66.22,60.52
u_0700,2024-06-15,C002,False,monthly_spend,71.84,72.09
u_0219,2024-06-15,C002,False,monthly_spend,72.08,78.79
u_0158,2024-06-15,C002,False,monthly_spend,61.15,60.87
u_0124,2024-06-15,C002,False,monthly_spend,68.68,63.02
u_0375,2024-06-15,C002,False,monthly_spend,50.21,56.57
u_0871,2024-06-15,C002,False,monthly_spend,66.17,62.3
u_0954,2024-06-15,C002,False,monthly_spend,66.93,74.33
u_0052,2024-06-15,C002,False,monthly_spend,74.76,73.44
u_0355,2024-06-15,C002,False,monthly_spend,73.88,74.4
u_0685,2024-06-15,C002,False,monthly_spend,53.39,61.19
u_0447,2024-06-15,C002,False,monthly_spend,79.41,72.65
u_0175,2024-06-15,C002,False,monthly_spend,64.63,59.38
u_0799,2024-06-15,C002,False,monthly_spend,51.21,49.58
u_0786,2024-06-15,C002,False,monthly_spend,72.11,71.41
u_0897,2024-06-15,C002,False,monthly_spend,76.25,89.46
u_0067,2024-06-15,C002,False,monthly_spend,59.39,54.95
u_0503,2024-06-15,C002,False,monthly_spend,61.48,54.96
u_0927,2024-06-15,C002,False,monthly_spend,77.77,73.09
u_0558,2024-06-15,C002,False,monthly_spend,63.27,64.43
u_0133,2024-06-15,C002,False,monthly_spend,54.15,56.61
u_0668,2024-06-15,C002,False,monthly_spend,62.95,59.41
u_0104,2024-06-15,C002,False,monthly_spend,71.12,71.23
u_0946,2024-06-15,C002,False,monthly_spend,71.75,81.48
u_0081,2024-06-15,C002,False,monthly_spend,71.46,71.64
u_0933,2024-06-15,C002,False,monthly_spend,67.33,68.93
u_0318,2024-06-15,C002,False,monthly_spend,60.36,69.8
u_0059,2024-06-15,C002,False,monthly_spend,76.06,72.57
u_0142,2024-06-15,C002,False,monthly_spend,52.7,48.88
u_0061,2024-06-15,C002,False,monthly_spend,73.64,71.29
u_0225,2024-06-15,C002,False,monthly_spend,68.8,66.16
u_0281,2024-06-15,C002,False,monthly_spend,52.5,43.39
u_0582,2024-06-15,C002,False,monthly_spend,68.59,69.28
u_0520,2024-06-15,C002,False,monthly_spend,58.99,60.07
u_0000,2024-07-15,C003,False,monthly_spend,20.0,19.07
u_0001,2024-07-15,C003,False,monthly_spend,9.08,10.32
u_0002,2024-07-15,C003,False,monthly_spend,0.0,1.29
u_0003,2024-07-15,C003,False,monthly_spend,16.74,10.16
u_0004,2024-07-15,C003,False,monthly_spend,14.71,16.15
u_0005,2024-07-15,C003,False,monthly_spend,63.19,65.98
u_0006,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0007,2024-07-15,C003,False,monthly_spend,66.93,74.25
u_0008,2024-07-15,C003,False,monthly_spend,20.0,13.82
u_0009,2024-07-15,C003,False,monthly_spend,6.89,1.2
u_0010,2024-07-15,C003,False,monthly_spend,0.0,1.01
u_0011,2024-07-15,C003,False,monthly_spend,4.08,6.75
u_0012,2024-07-15,C003,True,monthly_spend,0.0,3.89
u_0013,2024-07-15,C003,False,monthly_spend,3.83,6.63
u_0014,2024-07-15,C003,False,monthly_spend,8.9,6.3
u_0015,2024-07-15,C003,False,monthly_spend,20.0,20.54
