timestamp,sensor_id,temperature,humidity,status
2024-06-20 09:00:00,sensor_1,21.73,42.33,ok
2024-06-20 10:00:00,sensor_1,21.32,59.45,ok
2024-06-20 11:00:00,sensor_1,21.82,50.75,ok
2024-06-20 12:00:00,sensor_1,22.04,51.06,ok
2024-06-20 13:00:00,sensor_1,21.57,56.7,ok
2024-06-20 14:00:00,sensor_1,21.58,59.6,ok
2024-06-20 15:00:00,sensor_1,22.57,52.01,ok
2024-06-20 16:00:00,sensor_1,21.97,45.22,ok
2024-06-20 17:00:00,sensor_1,22.13,55.25,ok
2024-06-20 18:00:00,sensor_1,21.98,57.26,error
2024-06-20 19:00:00,sensor_1,21.88,47.29,ok
2024-06-20 20:00:00,sensor_1,21.58,41.33,ok
2024-06-20 21:00:00,sensor_1,21.94,50.7,ok
2024-06-20 22:00:00,sensor_1,22.17,52.82,ok
2024-06-20 23:00:00,sensor_1,22.05,46.58,ok
2024-06-21 00:00:00,sensor_1,22.28,43.81,ok
2024-06-21 01:00:00,sensor_1,21.71,43.79,ok
2024-06-21 02:00:00,sensor_1,22.48,52.8,ok
2024-06-21 03:00:00,sensor_1,22.07,55.47,ok
2024-06-21 04:00:00,sensor_1,22.18,54.66,ok
2024-06-21 05:00:00,sensor_1,21.7,47.17,ok
2024-06-21 06:00:00,sensor_1,22.12,41.94,ok
2024-06-21 07:00:00,sensor_1,22.23,40.08,ok
2024-06-21 08:00:00,sensor_1,21.71,51.24,ok
2024-06-21 09:00:00,sensor_1,22.32,57.83,ok
2024-06-21 10:00:00,sensor_1,21.49,49.2,ok
2024-06-21 11:00:00,sensor_1,22.18,59.62,ok
2024-06-21 12:00:00,sensor_1,22.03,48.56,ok
2024-06-21 13:00:00,sensor_1,21.34,54.14,ok
2024-06-21 14:00:00,sensor_1,22.43,48.62,ok
2024-06-21 15:00:00,sensor_1,21.81,56.23,ok
2024-06-21 16:00:00,sensor_1,21.76,54.56,ok
2024-06-21 17:00:00,sensor_1,21.98,52.46,ok
2024-06-21 18:00:00,sensor_1,22.23,42.72,ok
2024-06-21 19:00:00,sensor_1,21.84,40.88,ok
2024-06-21 20:00:00,sensor_1,21.78,42.97,ok
2024-06-21 21:00:00,sensor_1,22.6,50.12,ok
2024-06-21 22:00:00,sensor_1,22.19,43.72,ok
2024-06-21 23:00:00,sensor_1,21.68,47.92,ok
2024-06-22 00:00:00,sensor_1,21.84,56.92,ok
2024-06-22 01:00:00,sensor_1,22.15,44.95,ok
2024-06-22 02:00:00,sensor_1,22.19,53.91,ok
2024-06-22 03:00:00,sensor_1,21.71,48.89,ok
2024-06-22 04:00:00,sensor_1,22.24,42.92,ok
2024-06-22 05:00:00,sensor_1,21.22,49.71,ok
2024-06-22 06:00:00,sensor_1,22.62,48.67,ok
2024-06-22 07:00:00,sensor_1,21.34,56.37,ok
2024-06-22 08:00:00,sensor_1,21.68,41.5,ok
2024-06-22 09:00:00,sensor_1,22.21,56.76,ok
2024-06-22 10:00:00,sensor_1,22.07,43.55,ok
2024-06-22 11:00:00,sensor_1,21.84,43.34,ok
2024-06-22 12:00:00,sensor_1,22.3,59.27,ok
2024-06-22 13:00:00,sensor_1,21.99,56.66,ok
2024-06-22 14:00:00,sensor_1,21.83,47.14,ok
2024-06-22 15:00:00,sensor_1,22.05,53.02,ok
2024-06-22 16:00:00,sensor_1,22.39,44.91,ok
2024-06-22 17:00:00,sensor_1,21.94,41.09,ok
2024-06-22 18:00:00,sensor_1,22.13,56.77,ok
2024-06-22 19:00:00,sensor_1,21.66,40.75,error
2024-06-22 20:00:00,sensor_1,22.6,44.43,ok
2024-06-22 21:00:00,sensor_1,21.92,40.71,ok
2024-06-22 22:00:00,sensor_1,22.23,53.13,ok
2024-06-22 23:00:00,sensor_1,22.12,55.4,ok
2024-06-23 00:00:00,sensor_1,22.05,41.73,ok
2024-06-23 01:00:00,sensor_1,22.22,50.09,ok
2024-06-23 02:00:00,sensor_1,21.37,57.82,ok
2024-06-23 03:00:00,sensor_1,22.5,58.16,ok
2024-06-23 04:00:00,sensor_1,21.99,55.92,ok
2024-06-23 05:00:00,sensor_1,21.85,45.58,ok
2024-06-23 06:00:00,sensor_1,22.39,49.99,ok
2024-06-23 07:00:00,sensor_1,21.81,54.45,ok
2024-06-23 08:00:00,sensor_1,21.94,56.97,ok
2024-06-23 09:00:00,sensor_1,21.5,43.14,ok
2024-06-23 10:00:00,sensor_1,22.3,43.05,ok
2024-06-23 11:00:00,sensor_1,22.02,50.63,ok
2024-06-23 12:00:00,sensor_1,22.16,52.01,ok
2024-06-23 13:00:00,sensor_1,21.98,57.3,ok
2024-06-23 14:00:00,sensor_1,21.45,43.69,ok
2024-06-23 15:00:00,sensor_1,22.51,48.06,ok
2024-06-23 16:00:00,sensor_1,22.1,59.15,ok
2024-06-23 17:00:00,sensor_1,21.22,54.93,ok
2024-06-23 18:00:00,sensor_1,22.25,46.74,ok
2024-06-23 19:00:00,sensor_1,22.3,57.46,ok
2024-06-23 20:00:00,sensor_1,22.02,49.04,ok
2024-06-23 21:00:00,sensor_1,21.95,59.09,ok
2024-06-23 22:00:00,sensor_1,21.93,58.39,ok
2024-06-23 23:00:00,sensor_1,22.25,45.47,ok
2024-06-24 00:00:00,sensor_1,21.7,58.86,ok
2024-06-24 01:00:00,sensor_1,22.45,46.96,ok
2024-06-24 02:00:00,sensor_1,21.94,42.58,ok
2024-06-24 03:00:00,sensor_1,22.42,48.65,ok
2024-06-24 04:00:00,sensor_1,21.81,54.04,ok
2024-06-24 05:00:00,sensor_1,21.81,59.47,ok
2024-06-24 06:00:00,sensor_1,22.06,44.09,ok
2024-06-24 07:00:00,sensor_1,22.0,45.83,ok
2024-06-24 08:00:00,sensor_1,21.79,57.44,ok
2024-06-24 09:00:00,sensor_1,22.01,43.47,ok
2024-06-24 10:00:00,sensor_1,21.91,42.57,ok
2024-06-24 11:00:00,sensor_1,21.8,42.73,ok
2024-06-24 12:00:00,sensor_1,22.26,42.67,ok
2024-06-24 13:00:00,sensor_1,21.95,55.86,ok
2024-06-24 14:00:00,sensor_1,21.61,56.27,ok
2024-06-24 15:00:00,sensor_1,22.34,40.05,ok
2024-06-24 16:00:00,sensor_1,22.37,54.48,ok
2024-06-24 17:00:00,sensor_1,21.74,52.98,ok
2024-06-24 18:00:00,sensor_1,22.07,55.17,ok
2024-06-24 19:00:00,sensor_1,22.3,50.69,ok
2024-06-24 20:00:00,sensor_1,22.28,44.06,ok
2024-06-24 21:00:00,sensor_1,21.67,46.82,ok
2024-06-24 22:00:00,sensor_1,22.14,55.66,ok
2024-06-24 23:00:00,sensor_1,22.02,42.29,ok
2024-06-25 00:00:00,sensor_1,22.34,42.73,ok
2024-06-25 01:00:00,sensor_1,22.11,42.18,ok
2024-06-25 02:00:00,sensor_1,22.93,47.77,ok
2024-06-25 03:00:00,sensor_1,22.22,57.09,ok
2024-06-25 04:00:00,sensor_1,21.35,58.22,ok
2024-06-25 05:00:00,sensor_1,22.19,44.51,ok
2024-06-25 06:00:00,sensor_1,21.62,49.37,ok
2024-06-25 07:00:00,sensor_1,22.02,45.91,ok
2024-06-25 08:00:00,sensor_1,22.45,45.47,ok
2024-06-25 09:00:00,sensor_1,21.66,49.44,ok
2024-06-25 10:00:00,sensor_1,22.03,54.26,ok
2024-06-25 11:00:00,sensor_1,22.47,54.3,ok
2024-06-25 12:00:00,sensor_1,21.68,57.11,ok
2024-06-25 13:00:00,sensor_1,21.51,59.08,ok
2024-06-25 14:00:00,sensor_1,21.9,52.14,ok
2024-06-25 15:00:00,sensor_1,22.17,42.3,ok
2024-06-25 16:00:00,sensor_1,22.09,48.47,ok
2024-06-25 17:00:00,sensor_1,22.58,55.15,ok
2024-06-25 18:00:00,sensor_1,21.72,54.7,ok
2024-06-25 19:00:00,sensor_1,21.92,45.09,ok
2024-06-25 20:00:00,sensor_1,22.08,59.82,ok
2024-06-25 21:00:00,sensor_1,21.87,56.98,ok
2024-06-25 22:00:00,sensor_1,22.43,40.24,ok
2024-06-25 23:00:00,sensor_1,21.46,47.48,ok
2024-06-26 00:00:00,sensor_1,22.11,46.54,ok
2024-06-26 01:00:00,sensor_1,22.01,55.46,ok
2024-06-26 02:00:00,sensor_1,22.19,40.93,ok
2024-06-26 03:00:00,sensor_1,22.36,55.73,ok
2024-06-26 04:00:00,sensor_1,22.19,55.04,ok
2024-06-26 05:00:00,sensor_1,21.75,54.63,ok
2024-06-26 06:00:00,sensor_1,22.47,46.08,ok
2024-06-26 07:00:00,sensor_1,22.22,40.89,ok
2024-06-26 08:00:00,sensor_1,22.32,59.99,ok
2024-06-26 09:00:00,sensor_1,21.92,50.26,ok
2024-06-26 10:00:00,sensor_1,21.9,59.85,ok
2024-06-26 11:00:00,sensor_1,21.72,48.97,ok
2024-06-26 12:00:00,sensor_1,22.64,51.74,ok
2024-06-26 13:00:00,sensor_1,21.8,57.85,ok
2024-06-26 14:00:00,sensor_1,22.21,50.36,ok
2024-06-26 15:00:00,sensor_1,21.88,40.71,ok
2024-06-26 16:00:00,sensor_1,21.65,45.6,ok
2024-06-26 17:00:00,sensor_1,22.45,56.8,ok
2024-06-26 18:00:00,sensor_1,22.13,47.62,ok
2024-06-26 19:00:00,sensor_1,22.12,57.51,ok
2024-06-26 20:00:00,sensor_1,21.92,47.05,ok
2024-06-26 21:00:00,sensor_1,21.69,48.76,ok
2024-06-26 22:00:00,sensor_1,21.71,50.03,ok
2024-06-26 23:00:00,sensor_1,21.95,53.99,ok
2024-06-27 00:00:00,sensor_1,21.93,52.13,ok
2024-06-27 01:00:00,sensor_1,22.53,55.15,ok
2024-06-27 02:00:00,sensor_1,21.91,56.41,ok
2024-06-27 03:00:00,sensor_1,22.41,43.56,ok
2024-06-27 04:00:00,sensor_1,21.97,40.07,ok
2024-06-27 05:00:00,sensor_1,21.2,50.27,ok
2024-06-27 06:00:00,sensor_1,22.45,48.7,ok
2024-06-27 07:00:00,sensor_1,22.37,45.35,ok
2024-06-27 08:00:00,sensor_1,22.06,40.35,ok
2024-06-27 09:00:00,sensor_1,22.1,43.2,ok
2024-06-27 10:00:00,sensor_1,22.33,57.32,ok
2024-06-27 11:00:00,sensor_1,22.18,40.2,ok
2024-06-27 12:00:00,sensor_1,21.97,50.19,ok
2024-06-27 13:00:00,sensor_1,22.49,42.51,ok
2024-06-27 14:00:00,sensor_1,22.44,44.9,ok
2024-06-27 15:00:00,sensor_1,21.9,45.47,error
2024-06-27 16:00:00,sensor_1,21.8,40.25,ok
2024-06-27 17:00:00,sensor_1,21.89,51.66,ok
2024-06-27 18:00:00,sensor_1,22.29,53.55,ok
2024-06-27 19:00:00,sensor_1,22.02,51.59,ok
2024-06-27 20:00:00,sensor_1,22.04,42.44,ok
2024-06-27 21:00:00,sensor_1,22.21,47.72,error
2024-06-27 22:00:00,sensor_1,21.7,44.12,ok
2024-06-27 23:00:00,sensor_1,21.99,42.0,ok
2024-06-28 00:00:00,sensor_1,21.93,58.33,ok
2024-06-28 01:00:00,sensor_1,21.9,59.78,ok
2024-06-28 02:00:00,sensor_1,21.83,50.42,ok
2024-06-28 03:00:00,sensor_1,21.77,59.18,ok
2024-06-28 04:00:00,sensor_1,21.87,46.65,ok
2024-06-28 05:00:00,sensor_1,22.04,56.99,ok
2024-06-28 06:00:00,sensor_1,22.26,56.12,ok
2024-06-28 07:00:00,sensor_1,22.38,56.9,ok
2024-06-28 08:00:00,sensor_1,22.23,50.2,ok
2024-06-28 09:00:00,sensor_1,21.83,42.74,ok
2024-06-28 10:00:00,sensor_1,22.12,40.72,ok
2024-06-28 11:00:00,sensor_1,22.12,57.75,ok
2024-06-28 12:00:00,sensor_1,21.56,44.45,ok
2024-06-28 13:00:00,sensor_1,22.12,57.72,ok
2024-06-28 14:00:00,sensor_1,22.23,49.02,ok
2024-06-28 15:00:00,sensor_1,22.06,56.36,ok
2024-06-28 16:00:00,sensor_1,22.11,46.86,ok
2024-06-28 17:00:00,sensor_1,21.91,51.13,ok
2024-06-28 18:00:00,sensor_1,22.47,59.58,ok
2024-06-28 19:00:00,sensor_1,21.65,49.88,ok
2024-06-28 20:00:00,sensor_1,21.9,52.12,ok
2024-06-28 21:00:00,sensor_1,22.2,57.13,ok
2024-06-28 22:00:00,sensor_1,21.99,52.54,ok
2024-06-28 23:00:00,sensor_1,21.15,56.81,ok
2024-06-29 00:00:00,sensor_1,21.67,47.87,ok
2024-06-29 01:00:00,sensor_1,21.8,42.59,ok
2024-06-29 02:00:00,sensor_1,21.93,40.69,ok
2024-06-29 03:00:00,sensor_1,22.0,51.56,ok
2024-06-29 04:00:00,sensor_1,21.86,57.08,ok
2024-06-29 05:00:00,sensor_1,22.35,59.54,error
2024-06-29 06:00:00,sensor_1,21.63,55.85,ok
2024-06-29 07:00:00,sensor_1,22.45,47.24,ok
2024-06-29 08:00:00,sensor_1,21.98,41.9,ok
2024-06-29 09:00:00,sensor_1,21.52,50.52,ok
2024-06-29 10:00:00,sensor_1,21.87,40.34,ok
2024-06-29 11:00:00,sensor_1,21.96,58.2,ok
2024-06-29 12:00:00,sensor_1,22.09,55.97,ok
2024-06-29 13:00:00,sensor_1,22.11,44.87,ok
2024-06-29 14:00:00,sensor_1,22.36,58.2,ok
2024-06-29 15:00:00,sensor_1,21.93,52.86,ok
2024-06-29 16:00:00,sensor_1,22.38,56.39,ok
2024-06-29 17:00:00,sensor_1,22.19,51.66,ok
2024-06-29 18:00:00,sensor_1,21.6,50.33,ok
2024-06-29 19:00:00,sensor_1,22.19,50.96,ok
2024-06-29 20:00:00,sensor_1,21.68,47.61,ok
2024-06-29 21:00:00,sensor_1,22.51,41.22,ok
2024-06-29 22:00:00,sensor_1,21.99,49.06,ok
2024-06-29 23:00:00,sensor_1,21.96,56.93,ok
2024-06-30 00:00:00,sensor_1,22.72,54.29,ok
2024-06-30 01:00:00,sensor_1,21.97,51.11,ok
2024-06-30 02:00:00,sensor_1,21.84,51.11,ok
2024-06-30 03:00:00,sensor_1,21.89,53.28,ok
2024-06-30 04:00:00,sensor_1,22.02,57.7,ok
2024-06-30 05:00:00,sensor_1,22.06,59.0,ok
2024-06-30 06:00:00,sensor_1,22.17,43.36,ok
2024-06-30 07:00:00,sensor_1,21.69,42.12,ok
2024-06-30 08:00:00,sensor_1,21.76,52.68,ok
2024-06-30 09:00:00,sensor_1,21.5,59.38,ok
2024-06-30 10:00:00,sensor_1,21.75,49.8,ok
2024-06-30 11:00:00,sensor_1,22.41,51.17,error
2024-06-30 12:00:00,sensor_1,22.32,52.4,ok
2024-06-30 13:00:00,sensor_1,22.73,52.37,ok
2024-06-30 14:00:00,sensor_1,21.78,48.01,ok
2024-06-30 15:00:00,sensor_1,22.24,52.72,ok
2024-06-30 16:00:00,sensor_1,21.95,54.04,ok
2024-06-30 17:00:00,sensor_1,21.51,46.79,ok
2024-06-30 18:00:00,sensor_1,21.96,48.35,ok
2024-06-30 19:00:00,sensor_1,22.53,59.91,ok
2024-06-30 20:00:00,sensor_1,21.58,48.16,ok
2024-06-30 21:00:00,sensor_1,21.48,44.67,ok
2024-06-30 22:00:00,sensor_1,22.45,42.25,ok
2024-06-30 23:00:00,sensor_1,22.13,41.7,ok
2024-06-01 00:00:00,sensor_2,21.85,47.09,ok
2024-06-01 01:00:00,sensor_2,21.86,52.97,ok
2024-06-01 02:00:00,sensor_2,21.76,51.35,ok
2024-06-01 03:00:00,sensor_2,22.48,44.53,ok
2024-06-01 04:00:00,sensor_2,21.85,46.56,ok
2024-06-01 05:00:00,sensor_2,22.45,41.26,ok
2024-06-01 06:00:00,sensor_2,22.06,56.04,ok
2024-06-01 07:00:00,sensor_2,21.66,48.51,ok
2024-06-01 08:00:00,sensor_2,21.43,52.56,ok
2024-06-01 09:00:00,sensor_2,22.34,41.28,ok
2024-06-01 10:00:00,sensor_2,22.14,42.48,ok
2024-06-01 11:00:00,sensor_2,21.94,52.04,ok
2024-06-01 12:00:00,sensor_2,22.28,50.54,ok
2024-06-01 13:00:00,sensor_2,21.59,49.55,ok
2024-06-01 14:00:00,sensor_2,22.54,56.17,ok
2024-06-01 15:00:00,sensor_2,21.7,54.94,ok
2024-06-01 16:00:00,sensor_2,21.77,54.8,ok
2024-06-01 17:00:00,sensor_2,21.96,46.99,ok
2024-06-01 18:00:00,sensor_2,21.91,51.89,ok
2024-06-01 19:00:00,sensor_2,21.89,48.4,ok
2024-06-01 20:00:00,sensor_2,21.76,43.38,ok
2024-06-01 21:00:00,sensor_2,22.15,46.18,ok
2024-06-01 22:00:00,sensor_2,22.52,54.46,ok
2024-06-01 23:00:00,sensor_2,21.88,52.88,ok
2024-06-02 00:00:00,sensor_2,21.89,51.27,ok
2024-06-02 01:00:00,sensor_2,21.99,54.16,ok
2024-06-02 02:00:00,sensor_2,22.16,51.93,ok
2024-06-02 03:00:00,sensor_2,21.92,54.47,ok
2024-06-02 04:00:00,sensor_2,21.77,57.81,ok
2024-06-02 05:00:00,sensor_2,22.47,42.38,ok
2024-06-02 06:00:00,sensor_2,21.65,49.54,ok
2024-06-02 07:00:00,sensor_2,21.67,47.29,ok
2024-06-02 08:00:00,sensor_2,21.56,43.51,ok
2024-06-02 09:00:00,sensor_2,21.89,41.92,ok
2024-06-02 10:00:00,sensor_2,22.02,51.95,ok
2024-06-02 11:00:00,sensor_2,22.12,47.23,ok
2024-06-02 12:00:00,sensor_2,21.86,51.22,error
2024-06-02 13:00:00,sensor_2,22.18,43.94,ok
2024-06-02 14:00:00,sensor_2,22.33,59.38,ok
2024-06-02 15:00:00,sensor_2,21.88,55.33,ok
2024-06-02 16:00:00,sensor_2,22.01,51.95,ok
2024-06-02 17:00:00,sensor_2,22.01,41.16,ok
2024-06-02 18:00:00,sensor_2,22.04,58.14,ok
2024-06-02 19:00:00,sensor_2,21.7,56.77,ok
2024-06-02 20:00:00,sensor_2,22.08,57.28,ok
2024-06-02 21:00:00,sensor_2,21.23,58.03,ok
2024-06-02 22:00:00,sensor_2,21.93,57.8,ok
2024-06-02 23:00:00,sensor_2,21.66,41.08,error
2024-06-03 00:00:00,sensor_2,22.1,41.47,ok
2024-06-03 01:00:00,sensor_2,21.97,54.36,ok
2024-06-03 02:00:00,sensor_2,22.22,47.63,error
2024-06-03 03:00:00,sensor_2,22.19,51.07,ok
2024-06-03 04:00:00,sensor_2,21.08,46.75,ok
2024-06-03 05:00:00,sensor_2,22.57,45.02,ok
2024-06-03 06:00:00,sensor_2,21.87,40.02,ok
2024-06-03 07:00:00,sensor_2,22.49,42.48,ok
2024-06-03 08:00:00,sensor_2,22.0,42.05,ok
2024-06-03 09:00:00,sensor_2,22.02,58.53,ok
2024-06-03 10:00:00,sensor_2,21.82,41.71,ok
2024-06-03 11:00:00,sensor_2,21.57,59.25,ok
2024-06-03 12:00:00,sensor_2,22.35,50.2,ok
2024-06-03 13:00:00,sensor_2,21.64,44.42,ok
2024-06-03 14:00:00,sensor_2,21.85,42.5,ok
2024-06-03 15:00:00,sensor_2,21.49,42.81,ok
2024-06-03 16:00:00,sensor_2,21.89,43.41,error
2024-06-03 17:00:00,sensor_2,21.96,41.24,ok
2024-06-03 18:00:00,sensor_2,22.3,54.39,ok
2024-06-03 19:00:00,sensor_2,21.59,54.16,ok
2024-06-03 20:00:00,sensor_2,21.74,46.07,ok
2024-06-03 21:00:00,sensor_2,21.64,49.24,ok
2024-06-03 22:00:00,sensor_2,21.68,42.31,ok
2024-06-03 23:00:00,sensor_2,22.14,56.78,ok
2024-06-04 00:00:00,sensor_2,21.69,52.65,ok
2024-06-04 01:00:00,sensor_2,22.7,45.43,ok
2024-06-04 02:00:00,sensor_2,22.21,49.6,ok
2024-06-04 03:00:00,sensor_2,21.75,55.38,ok
2024-06-04 04:00:00,sensor_2,21.9,49.58,ok
2024-06-04 05:00:00,sensor_2,21.57,40.2,ok
2024-06-04 06:00:00,sensor_2,21.99,51.44,ok
2024-06-04 07:00:00,sensor_2,21.93,40.9,ok
2024-06-04 08:00:00,sensor_2,21.58,46.75,ok
2024-06-04 09:00:00,sensor_2,22.06,51.69,ok
2024-06-04 10:00:00,sensor_2,21.78,56.13,ok
2024-06-04 11:00:00,sensor_2,21.97,53.8,ok
2024-06-04 12:00:00,sensor_2,21.83,47.98,error
2024-06-04 13:00:00,sensor_2,22.36,57.37,ok
2024-06-04 14:00:00,sensor_2,22.41,46.34,ok
2024-06-04 15:00:00,sensor_2,22.56,46.09,ok
2024-06-04 16:00:00,sensor_2,21.94,42.61,ok
2024-06-04 17:00:00,sensor_2,22.19,53.54,ok
2024-06-04 18:00:00,sensor_2,21.29,54.23,ok
2024-06-04 19:00:00,sensor_2,22.14,54.26,ok
2024-06-04 20:00:00,sensor_2,22.43,57.04,ok
2024-06-04 21:00:00,sensor_2,22.33,55.28,ok
2024-06-04 22:00:00,sensor_2,21.65,51.17,ok
2024-06-04 23:00:00,sensor_2,21.44,51.57,ok
2024-06-05 00:00:00,sensor_2,22.59,57.12,ok
2024-06-05 01:00:00,sensor_2,21.83,43.31,ok
2024-06-05 02:00:00,sensor_2,21.67,51.41,ok
2024-06-05 03:00:00,sensor_2,22.22,48.35,ok
2024-06-05 04:00:00,sensor_2,21.84,50.69,error
2024-06-05 05:00:00,sensor_2,22.01,50.91,ok
2024-06-05 06:00:00,sensor_2,21.91,47.17,error
2024-06-05 07:00:00,sensor_2,22.14,59.46,ok
2024-06-05 08:00:00,sensor_2,21.78,45.18,ok
2024-06-05 09:00:00,sensor_2,22.21,47.14,ok
2024-06-05 10:00:00,sensor_2,21.9,45.21,ok
2024-06-05 11:00:00,sensor_2,21.82,53.18,ok
2024-06-05 12:00:00,sensor_2,22.05,51.08,ok
2024-06-05 13:00:00,sensor_2,22.15,59.12,ok
2024-06-05 14:00:00,sensor_2,22.04,54.1,ok
2024-06-05 15:00:00,sensor_2,22.23,40.11,ok
2024-06-05 16:00:00,sensor_2,22.39,48.05,ok
2024-06-05 17:00:00,sensor_2,22.15,43.47,ok
2024-06-05 18:00:00,sensor_2,22.02,55.74,ok
2024-06-05 19:00:00,sensor_2,21.64,56.31,ok
2024-06-05 20:00:00,sensor_2,22.33,54.31,ok
2024-06-05 21:00:00,sensor_2,22.35,44.28,ok
2024-06-05 22:00:00,sensor_2,21.87,42.71,ok
2024-06-05 23:00:00,sensor_2,22.22,40.54,ok
2024-06-06 00:00:00,sensor_2,22.16,59.77,ok
2024-06-06 01:00:00,sensor_2,22.59,43.94,ok
2024-06-06 02:00:00,sensor_2,22.78,55.64,ok
2024-06-06 03:00:00,sensor_2,22.01,49.64,ok
2024-06-06 04:00:00,sensor_2,22.19,45.8,ok
2024-06-06 05:00:00,sensor_2,22.13,49.31,ok
2024-06-06 06:00:00,sensor_2,21.97,43.94,ok
2024-06-06 07:00:00,sensor_2,22.29,50.7,ok
2024-06-06 08:00:00,sensor_2,22.35,52.22,ok
2024-06-06 09:00:00,sensor_2,21.9,48.97,ok
2024-06-06 10:00:00,sensor_2,22.37,41.02,ok
2024-06-06 11:00:00,sensor_2,22.26,50.93,error
2024-06-06 12:00:00,sensor_2,21.79,41.09,ok
2024-06-06 13:00:00,sensor_2,21.99,58.26,ok
2024-06-06 14:00:00,sensor_2,22.25,58.37,error
2024-06-06 15:00:00,sensor_2,22.37,54.2,ok
2024-06-06 16:00:00,sensor_2,21.95,53.14,ok
2024-06-06 17:00:00,sensor_2,21.6,54.37,ok
2024-06-06 18:00:00,sensor_2,21.94,42.65,ok
2024-06-06 19:00:00,sensor_2,22.1,55.95,ok
2024-06-06 20:00:00,sensor_2,21.71,43.74,ok
2024-06-06 21:00:00,sensor_2,22.06,56.58,ok
2024-06-06 22:00:00,sensor_2,22.06,59.68,ok
2024-06-06 23:00:00,sensor_2,21.58,58.16,ok
2024-06-07 00:00:00,sensor_2,21.51,53.19,ok
2024-06-07 01:00:00,sensor_2,22.15,50.63,ok
2024-06-07 02:00:00,sensor_2,21.77,55.74,ok
2024-06-07 03:00:00,sensor_2,22.04,47.74,ok
2024-06-07 04:00:00,sensor_2,21.89,52.36,ok
2024-06-07 05:00:00,sensor_2,21.83,57.39,ok
2024-06-07 06:00:00,sensor_2,21.59,46.54,ok
2024-06-07 07:00:00,sensor_2,22.27,47.86,ok
2024-06-07 08:00:00,sensor_2,22.48,46.99,ok
2024-06-07 09:00:00,sensor_2,22.13,45.54,ok
2024-06-07 10:00:00,sensor_2,22.36,57.71,ok
2024-06-07 11:00:00,sensor_2,22.26,47.78,ok
2024-06-07 12:00:00,sensor_2,22.04,49.77,ok
2024-06-07 13:00:00,sensor_2,22.07,50.94,ok
2024-06-07 14:00:00,sensor_2,22.01,41.09,ok
2024-06-07 15:00:00,sensor_2,22.05,46.8,ok
2024-06-07 16:00:00,sensor_2,21.96,42.6,ok
2024-06-07 17:00:00,sensor_2,21.85,59.06,ok
2024-06-07 18:00:00,sensor_2,22.13,47.69,ok
2024-06-07 19:00:00,sensor_2,22.02,45.52,ok
2024-06-07 20:00:00,sensor_2,21.87,55.4,ok
2024-06-07 21:00:00,sensor_2,22.18,43.68,ok
2024-06-07 22:00:00,sensor_2,21.73,55.67,ok
2024-06-07 23:00:00,sensor_2,21.68,45.96,ok
2024-06-08 00:00:00,sensor_2,21.79,56.46,ok
2024-06-08 01:00:00,sensor_2,21.94,41.58,ok
2024-06-08 02:00:00,sensor_2,22.25,47.01,ok
2024-06-08 03:00:00,sensor_2,22.02,58.9,ok
2024-06-08 04:00:00,sensor_2,22.39,55.79,ok
2024-06-08 05:00:00,sensor_2,22.01,40.69,ok
2024-06-08 06:00:00,sensor_2,22.05,40.28,ok
2024-06-08 07:00:00,sensor_2,21.56,57.11,ok
2024-06-08 08:00:00,sensor_2,21.97,46.39,ok
2024-06-08 09:00:00,sensor_2,22.04,50.75,ok
2024-06-08 10:00:00,sensor_2,22.17,50.31,ok
2024-06-08 11:00:00,sensor_2,22.03,59.19,ok
2024-06-08 12:00:00,sensor_2,21.72,44.23,ok
2024-06-08 13:00:00,sensor_2,22.32,41.9,ok
2024-06-08 14:00:00,sensor_2,22.11,56.71,ok
2024-06-08 15:00:00,sensor_2,22.01,49.23,ok
2024-06-08 16:00:00,sensor_2,22.33,43.96,ok
2024-06-08 17:00:00,sensor_2,21.3,54.98,ok
2024-06-08 18:00:00,sensor_2,21.61,43.23,ok
2024-06-08 19:00:00,sensor_2,21.85,56.65,ok
2024-06-08 20:00:00,sensor_2,21.71,42.68,error
2024-06-08 21:00:00,sensor_2,21.91,41.79,ok
2024-06-08 22:00:00,sensor_2,22.42,58.33,ok
2024-06-08 23:00:00,sensor_2,22.35,54.28,ok
2024-06-09 00:00:00,sensor_2,22.17,53.08,ok
2024-06-09 01:00:00,sensor_2,22.18,44.8,ok
2024-06-09 02:00:00,sensor_2,22.17,52.06,ok
2024-06-09 03:00:00,sensor_2,22.14,54.62,ok
2024-06-09 04:00:00,sensor_2,22.65,53.06,ok
2024-06-09 05:00:00,sensor_2,22.35,40.77,ok
2024-06-09 06:00:00,sensor_2,22.37,40.07,ok
2024-06-09 07:00:00,sensor_2,22.16,55.63,ok
2024-06-09 08:00:00,sensor_2,21.82,56.28,ok
2024-06-09 09:00:00,sensor_2,21.74,47.75,ok
2024-06-09 10:00:00,sensor_2,21.74,45.49,ok
2024-06-09 11:00:00,sensor_2,21.93,50.06,ok
2024-06-09 12:00:00,sensor_2,21.82,55.38,ok
2024-06-09 13:00:00,sensor_2,21.83,45.29,error
2024-06-09 14:00:00,sensor_2,21.87,40.43,ok
2024-06-09 15:00:00,sensor_2,21.78,57.98,ok
2024-06-09 16:00:00,sensor_2,22.49,50.05,ok
2024-06-09 17:00:00,sensor_2,21.86,50.03,ok
2024-06-09 18:00:00,sensor_2,21.95,48.88,ok
